NNPDFpol 1.1, Q = 1.000 GeV
x	 x(u+-d+)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 error
8.472274E-04	 2.235744E-02	 9.900201E-03	 9.496514E-03	 6.656367E-03	 -1.286093E-02	 6.550299E-03	 -4.560979E-03	 7.152548E-03	 6.649469E-03	 7.641179E-03	 -7.428864E-03	 8.709785E-03	 -2.280489E-03	 3.576274E-03	 2.847046E-03	 3.506197E-03	 -5.432066E-03	 5.359271E-03	 -2.280489E-03	 3.576274E-03
8.550667E-04	 2.240742E-02	 9.916192E-03	 9.510274E-03	 6.663470E-03	 -1.289715E-02	 6.556534E-03	 -4.586492E-03	 7.169628E-03	 6.660862E-03	 7.644432E-03	 -7.465418E-03	 8.712999E-03	 -2.293246E-03	 3.584814E-03	 2.849411E-03	 3.498461E-03	 -5.431731E-03	 5.353032E-03	 -2.293246E-03	 3.584814E-03
8.629785E-04	 2.245757E-02	 9.932045E-03	 9.524103E-03	 6.670525E-03	 -1.293346E-02	 6.562774E-03	 -4.612095E-03	 7.186813E-03	 6.672423E-03	 7.647846E-03	 -7.502060E-03	 8.716197E-03	 -2.306048E-03	 3.593406E-03	 2.851680E-03	 3.490904E-03	 -5.431403E-03	 5.346657E-03	 -2.306048E-03	 3.593406E-03
8.709636E-04	 2.250787E-02	 9.947744E-03	 9.538000E-03	 6.677528E-03	 -1.296987E-02	 6.569011E-03	 -4.637791E-03	 7.204102E-03	 6.684140E-03	 7.651420E-03	 -7.538781E-03	 8.719375E-03	 -2.318896E-03	 3.602051E-03	 2.853860E-03	 3.483538E-03	 -5.431090E-03	 5.340151E-03	 -2.318896E-03	 3.602051E-03
8.790225E-04	 2.255834E-02	 9.963277E-03	 9.551965E-03	 6.684472E-03	 -1.300637E-02	 6.575240E-03	 -4.663582E-03	 7.221493E-03	 6.696005E-03	 7.655152E-03	 -7.575574E-03	 8.722527E-03	 -2.331791E-03	 3.610747E-03	 2.855960E-03	 3.476378E-03	 -5.430800E-03	 5.333520E-03	 -2.331791E-03	 3.610747E-03
8.871560E-04	 2.260897E-02	 9.978628E-03	 9.565997E-03	 6.691354E-03	 -1.304297E-02	 6.581456E-03	 -4.689470E-03	 7.238988E-03	 6.708006E-03	 7.659041E-03	 -7.612429E-03	 8.725650E-03	 -2.344735E-03	 3.619494E-03	 2.857991E-03	 3.469437E-03	 -5.430541E-03	 5.326768E-03	 -2.344735E-03	 3.619494E-03
8.953648E-04	 2.265976E-02	 9.993785E-03	 9.580096E-03	 6.698166E-03	 -1.307966E-02	 6.587654E-03	 -4.715457E-03	 7.256583E-03	 6.720136E-03	 7.663084E-03	 -7.649340E-03	 8.728738E-03	 -2.357729E-03	 3.628291E-03	 2.859960E-03	 3.462727E-03	 -5.430323E-03	 5.319899E-03	 -2.357729E-03	 3.628291E-03
9.036495E-04	 2.271071E-02	 1.000873E-02	 9.594261E-03	 6.704905E-03	 -1.311645E-02	 6.593827E-03	 -4.741546E-03	 7.274279E-03	 6.732383E-03	 7.667279E-03	 -7.686298E-03	 8.731786E-03	 -2.370773E-03	 3.637139E-03	 2.861878E-03	 3.456261E-03	 -5.430153E-03	 5.312918E-03	 -2.370773E-03	 3.637139E-03
9.120108E-04	 2.276182E-02	 1.002346E-02	 9.608491E-03	 6.711564E-03	 -1.315333E-02	 6.599970E-03	 -4.767739E-03	 7.292075E-03	 6.744738E-03	 7.671623E-03	 -7.723294E-03	 8.734789E-03	 -2.383869E-03	 3.646037E-03	 2.863753E-03	 3.450049E-03	 -5.430040E-03	 5.305828E-03	 -2.383869E-03	 3.646037E-03
9.204496E-04	 2.281310E-02	 1.003794E-02	 9.622785E-03	 6.718138E-03	 -1.319031E-02	 6.606079E-03	 -4.794038E-03	 7.309970E-03	 6.757191E-03	 7.676112E-03	 -7.760320E-03	 8.737740E-03	 -2.397019E-03	 3.654985E-03	 2.865594E-03	 3.444102E-03	 -5.429992E-03	 5.298633E-03	 -2.397019E-03	 3.654985E-03
9.289664E-04	 2.286453E-02	 1.005218E-02	 9.637144E-03	 6.724622E-03	 -1.322739E-02	 6.612147E-03	 -4.820445E-03	 7.327963E-03	 6.769733E-03	 7.680743E-03	 -7.797368E-03	 8.740634E-03	 -2.410222E-03	 3.663981E-03	 2.867410E-03	 3.438429E-03	 -5.430018E-03	 5.291335E-03	 -2.410222E-03	 3.663981E-03
9.375620E-04	 2.291612E-02	 1.006614E-02	 9.651566E-03	 6.731011E-03	 -1.326456E-02	 6.618169E-03	 -4.846963E-03	 7.346054E-03	 6.782354E-03	 7.685512E-03	 -7.834429E-03	 8.743464E-03	 -2.423481E-03	 3.673027E-03	 2.869212E-03	 3.433039E-03	 -5.430126E-03	 5.283937E-03	 -2.423481E-03	 3.673027E-03
9.462372E-04	 2.296787E-02	 1.007983E-02	 9.666050E-03	 6.737300E-03	 -1.330182E-02	 6.624140E-03	 -4.873594E-03	 7.364243E-03	 6.795044E-03	 7.690414E-03	 -7.871497E-03	 8.746223E-03	 -2.436797E-03	 3.682121E-03	 2.871006E-03	 3.427940E-03	 -5.430324E-03	 5.276442E-03	 -2.436797E-03	 3.682121E-03
9.549926E-04	 2.301978E-02	 1.009322E-02	 9.680596E-03	 6.743482E-03	 -1.333918E-02	 6.630055E-03	 -4.900340E-03	 7.382528E-03	 6.807792E-03	 7.695444E-03	 -7.908561E-03	 8.748905E-03	 -2.450170E-03	 3.691264E-03	 2.872804E-03	 3.423140E-03	 -5.430621E-03	 5.268852E-03	 -2.450170E-03	 3.691264E-03
9.638290E-04	 2.307184E-02	 1.010630E-02	 9.695204E-03	 6.749554E-03	 -1.337664E-02	 6.635908E-03	 -4.927203E-03	 7.400909E-03	 6.820591E-03	 7.700599E-03	 -7.945615E-03	 8.751502E-03	 -2.463602E-03	 3.700455E-03	 2.874614E-03	 3.418646E-03	 -5.431026E-03	 5.261167E-03	 -2.463602E-03	 3.700455E-03
9.727472E-04	 2.312407E-02	 1.011906E-02	 9.709873E-03	 6.755510E-03	 -1.341419E-02	 6.641695E-03	 -4.954187E-03	 7.419386E-03	 6.833428E-03	 7.705871E-03	 -7.982649E-03	 8.754006E-03	 -2.477093E-03	 3.709693E-03	 2.876444E-03	 3.414462E-03	 -5.431546E-03	 5.253390E-03	 -2.477093E-03	 3.709693E-03
9.817479E-04	 2.317645E-02	 1.013148E-02	 9.724601E-03	 6.761344E-03	 -1.345185E-02	 6.647409E-03	 -4.981292E-03	 7.437959E-03	 6.846296E-03	 7.711257E-03	 -8.019656E-03	 8.756409E-03	 -2.490646E-03	 3.718979E-03	 2.878305E-03	 3.410595E-03	 -5.432190E-03	 5.245521E-03	 -2.490646E-03	 3.718979E-03
9.908319E-04	 2.322898E-02	 1.014354E-02	 9.739389E-03	 6.767051E-03	 -1.348959E-02	 6.653047E-03	 -5.008522E-03	 7.456626E-03	 6.859184E-03	 7.716749E-03	 -8.056627E-03	 8.758705E-03	 -2.504261E-03	 3.728313E-03	 2.880205E-03	 3.407049E-03	 -5.432967E-03	 5.237560E-03	 -2.504261E-03	 3.728313E-03
1.000000E-03	 2.328167E-02	 1.015524E-02	 9.754236E-03	 6.772626E-03	 -1.352744E-02	 6.658601E-03	 -5.035878E-03	 7.475387E-03	 6.872082E-03	 7.722342E-03	 -8.093554E-03	 8.760883E-03	 -2.517939E-03	 3.737694E-03	 2.882154E-03	 3.403828E-03	 -5.433884E-03	 5.229509E-03	 -2.517939E-03	 3.737694E-03
1.009253E-03	 2.333452E-02	 1.016663E-02	 9.769143E-03	 6.778084E-03	 -1.356538E-02	 6.664089E-03	 -5.063347E-03	 7.494244E-03	 6.885062E-03	 7.728075E-03	 -8.130489E-03	 8.762986E-03	 -2.531673E-03	 3.747122E-03	 2.884080E-03	 3.400903E-03	 -5.434887E-03	 5.221339E-03	 -2.531673E-03	 3.747122E-03
1.018591E-03	 2.338752E-02	 1.017777E-02	 9.784111E-03	 6.783439E-03	 -1.360340E-02	 6.669525E-03	 -5.090915E-03	 7.513195E-03	 6.898194E-03	 7.733984E-03	 -8.167484E-03	 8.765062E-03	 -2.545457E-03	 3.756598E-03	 2.885918E-03	 3.398253E-03	 -5.435920E-03	 5.213035E-03	 -2.545457E-03	 3.756598E-03
1.028016E-03	 2.344067E-02	 1.018865E-02	 9.799142E-03	 6.788688E-03	 -1.364152E-02	 6.674906E-03	 -5.118585E-03	 7.532241E-03	 6.911460E-03	 7.740062E-03	 -8.204528E-03	 8.767113E-03	 -2.559292E-03	 3.766120E-03	 2.887681E-03	 3.395898E-03	 -5.436996E-03	 5.204621E-03	 -2.559292E-03	 3.766120E-03
1.037528E-03	 2.349397E-02	 1.019927E-02	 9.814234E-03	 6.793826E-03	 -1.367974E-02	 6.680228E-03	 -5.146359E-03	 7.551379E-03	 6.924848E-03	 7.746298E-03	 -8.241612E-03	 8.769143E-03	 -2.573179E-03	 3.775690E-03	 2.889386E-03	 3.393857E-03	 -5.438125E-03	 5.196118E-03	 -2.573179E-03	 3.775690E-03
1.047129E-03	 2.354743E-02	 1.020960E-02	 9.829389E-03	 6.798851E-03	 -1.371804E-02	 6.685486E-03	 -5.174239E-03	 7.570609E-03	 6.938341E-03	 7.752684E-03	 -8.278724E-03	 8.771153E-03	 -2.587120E-03	 3.785305E-03	 2.891048E-03	 3.392148E-03	 -5.439318E-03	 5.187547E-03	 -2.587120E-03	 3.785305E-03
1.056818E-03	 2.360105E-02	 1.021965E-02	 9.844606E-03	 6.803758E-03	 -1.375644E-02	 6.690677E-03	 -5.202230E-03	 7.589930E-03	 6.951925E-03	 7.759212E-03	 -8.315856E-03	 8.773143E-03	 -2.601115E-03	 3.794965E-03	 2.892681E-03	 3.390789E-03	 -5.440586E-03	 5.178929E-03	 -2.601115E-03	 3.794965E-03
1.066596E-03	 2.365482E-02	 1.022939E-02	 9.859885E-03	 6.808543E-03	 -1.379494E-02	 6.695796E-03	 -5.230332E-03	 7.609341E-03	 6.965585E-03	 7.765869E-03	 -8.352998E-03	 8.775115E-03	 -2.615166E-03	 3.804671E-03	 2.894300E-03	 3.389795E-03	 -5.441941E-03	 5.170284E-03	 -2.615166E-03	 3.804671E-03
1.076465E-03	 2.370876E-02	 1.023883E-02	 9.875226E-03	 6.813204E-03	 -1.383353E-02	 6.700842E-03	 -5.258548E-03	 7.628841E-03	 6.979305E-03	 7.772647E-03	 -8.390139E-03	 8.777068E-03	 -2.629274E-03	 3.814420E-03	 2.895922E-03	 3.389181E-03	 -5.443391E-03	 5.161631E-03	 -2.629274E-03	 3.814420E-03
1.086426E-03	 2.376285E-02	 1.024795E-02	 9.890631E-03	 6.817736E-03	 -1.387222E-02	 6.705808E-03	 -5.286882E-03	 7.648428E-03	 6.993071E-03	 7.779535E-03	 -8.427269E-03	 8.779001E-03	 -2.643441E-03	 3.824214E-03	 2.897560E-03	 3.388959E-03	 -5.444950E-03	 5.152989E-03	 -2.643441E-03	 3.824214E-03
1.096478E-03	 2.381710E-02	 1.025674E-02	 9.906098E-03	 6.822136E-03	 -1.391101E-02	 6.710693E-03	 -5.315336E-03	 7.668103E-03	 7.006868E-03	 7.786520E-03	 -8.464379E-03	 8.780913E-03	 -2.657668E-03	 3.834052E-03	 2.899230E-03	 3.389142E-03	 -5.446628E-03	 5.144376E-03	 -2.657668E-03	 3.834052E-03
1.106624E-03	 2.387152E-02	 1.026519E-02	 9.921627E-03	 6.826401E-03	 -1.394989E-02	 6.715491E-03	 -5.343912E-03	 7.687864E-03	 7.020680E-03	 7.793591E-03	 -8.501458E-03	 8.782801E-03	 -2.671956E-03	 3.843932E-03	 2.900947E-03	 3.389741E-03	 -5.448435E-03	 5.135808E-03	 -2.671956E-03	 3.843932E-03
1.116863E-03	 2.392610E-02	 1.027329E-02	 9.937220E-03	 6.830526E-03	 -1.398888E-02	 6.720201E-03	 -5.372613E-03	 7.707711E-03	 7.034493E-03	 7.800736E-03	 -8.538497E-03	 8.784663E-03	 -2.686306E-03	 3.853855E-03	 2.902727E-03	 3.390763E-03	 -5.450383E-03	 5.127303E-03	 -2.686306E-03	 3.853855E-03
1.127197E-03	 2.398084E-02	 1.028103E-02	 9.952876E-03	 6.834508E-03	 -1.402797E-02	 6.724817E-03	 -5.401441E-03	 7.727642E-03	 7.048292E-03	 7.807943E-03	 -8.575485E-03	 8.786494E-03	 -2.700720E-03	 3.863821E-03	 2.904584E-03	 3.392218E-03	 -5.452483E-03	 5.118874E-03	 -2.700720E-03	 3.863821E-03
1.137627E-03	 2.403575E-02	 1.028841E-02	 9.968595E-03	 6.838343E-03	 -1.406716E-02	 6.729337E-03	 -5.430399E-03	 7.747657E-03	 7.062061E-03	 7.815197E-03	 -8.612413E-03	 8.788291E-03	 -2.715200E-03	 3.873828E-03	 2.906533E-03	 3.394110E-03	 -5.454745E-03	 5.110537E-03	 -2.715200E-03	 3.873828E-03
1.148154E-03	 2.409083E-02	 1.029540E-02	 9.984377E-03	 6.842029E-03	 -1.410645E-02	 6.733757E-03	 -5.459490E-03	 7.767755E-03	 7.075787E-03	 7.822485E-03	 -8.649271E-03	 8.790047E-03	 -2.729745E-03	 3.883877E-03	 2.908590E-03	 3.396444E-03	 -5.457181E-03	 5.102305E-03	 -2.729745E-03	 3.883877E-03
1.158777E-03	 2.414607E-02	 1.030200E-02	 1.000022E-02	 6.845561E-03	 -1.414585E-02	 6.738074E-03	 -5.488716E-03	 7.787935E-03	 7.089452E-03	 7.829794E-03	 -8.686048E-03	 8.791757E-03	 -2.744358E-03	 3.893967E-03	 2.910770E-03	 3.399224E-03	 -5.459801E-03	 5.094191E-03	 -2.744358E-03	 3.893967E-03
1.169499E-03	 2.420148E-02	 1.030820E-02	 1.001613E-02	 6.848937E-03	 -1.418535E-02	 6.742284E-03	 -5.518080E-03	 7.808197E-03	 7.103044E-03	 7.837108E-03	 -8.722734E-03	 8.793415E-03	 -2.759040E-03	 3.904098E-03	 2.913087E-03	 3.402450E-03	 -5.462616E-03	 5.086206E-03	 -2.759040E-03	 3.904098E-03
1.180321E-03	 2.425706E-02	 1.031400E-02	 1.003210E-02	 6.852151E-03	 -1.422496E-02	 6.746384E-03	 -5.547585E-03	 7.828539E-03	 7.116546E-03	 7.844413E-03	 -8.759321E-03	 8.795012E-03	 -2.773792E-03	 3.914270E-03	 2.915557E-03	 3.406123E-03	 -5.465638E-03	 5.078361E-03	 -2.773792E-03	 3.914270E-03
1.191242E-03	 2.431281E-02	 1.031937E-02	 1.004814E-02	 6.855202E-03	 -1.426467E-02	 6.750370E-03	 -5.577232E-03	 7.848961E-03	 7.129944E-03	 7.851694E-03	 -8.795797E-03	 8.796542E-03	 -2.788616E-03	 3.924481E-03	 2.918196E-03	 3.410241E-03	 -5.468878E-03	 5.070667E-03	 -2.788616E-03	 3.924481E-03
1.202264E-03	 2.436874E-02	 1.032431E-02	 1.006424E-02	 6.858086E-03	 -1.430450E-02	 6.754240E-03	 -5.607025E-03	 7.869463E-03	 7.143223E-03	 7.858935E-03	 -8.832152E-03	 8.797996E-03	 -2.803513E-03	 3.934731E-03	 2.921017E-03	 3.414803E-03	 -5.472345E-03	 5.063131E-03	 -2.803513E-03	 3.934731E-03
1.213389E-03	 2.442481E-02	 1.032886E-02	 1.008040E-02	 6.860808E-03	 -1.434442E-02	 6.758001E-03	 -5.636949E-03	 7.890050E-03	 7.156416E-03	 7.866197E-03	 -8.868411E-03	 8.799390E-03	 -2.818474E-03	 3.945025E-03	 2.923981E-03	 3.419798E-03	 -5.476007E-03	 5.055688E-03	 -2.818474E-03	 3.945025E-03
1.224616E-03	 2.448103E-02	 1.033303E-02	 1.009660E-02	 6.863376E-03	 -1.438443E-02	 6.761663E-03	 -5.666988E-03	 7.910727E-03	 7.169568E-03	 7.873546E-03	 -8.904602E-03	 8.800754E-03	 -2.833494E-03	 3.955364E-03	 2.927036E-03	 3.425229E-03	 -5.479825E-03	 5.048282E-03	 -2.833494E-03	 3.955364E-03
1.235947E-03	 2.453739E-02	 1.033683E-02	 1.011287E-02	 6.865791E-03	 -1.442453E-02	 6.765226E-03	 -5.697145E-03	 7.931494E-03	 7.182680E-03	 7.880976E-03	 -8.940726E-03	 8.802096E-03	 -2.848573E-03	 3.965747E-03	 2.930185E-03	 3.431104E-03	 -5.483799E-03	 5.040940E-03	 -2.848573E-03	 3.965747E-03
1.247384E-03	 2.459390E-02	 1.034026E-02	 1.012918E-02	 6.868052E-03	 -1.446472E-02	 6.768688E-03	 -5.727424E-03	 7.952348E-03	 7.195754E-03	 7.888480E-03	 -8.976785E-03	 8.803426E-03	 -2.863712E-03	 3.976174E-03	 2.933427E-03	 3.437430E-03	 -5.487933E-03	 5.033689E-03	 -2.863712E-03	 3.976174E-03
1.258925E-03	 2.465056E-02	 1.034332E-02	 1.014556E-02	 6.870158E-03	 -1.450500E-02	 6.772049E-03	 -5.757826E-03	 7.973289E-03	 7.208790E-03	 7.896051E-03	 -9.012778E-03	 8.804749E-03	 -2.878913E-03	 3.986645E-03	 2.936765E-03	 3.444211E-03	 -5.492227E-03	 5.026551E-03	 -2.878913E-03	 3.986645E-03
1.270574E-03	 2.470738E-02	 1.034600E-02	 1.016199E-02	 6.872110E-03	 -1.454539E-02	 6.775309E-03	 -5.788355E-03	 7.994315E-03	 7.221790E-03	 7.903680E-03	 -9.048706E-03	 8.806073E-03	 -2.894177E-03	 3.997157E-03	 2.940198E-03	 3.451452E-03	 -5.496684E-03	 5.019552E-03	 -2.894177E-03	 3.997157E-03
1.282331E-03	 2.476436E-02	 1.034831E-02	 1.017848E-02	 6.873907E-03	 -1.458588E-02	 6.778467E-03	 -5.819012E-03	 8.015424E-03	 7.234756E-03	 7.911360E-03	 -9.084570E-03	 8.807402E-03	 -2.909506E-03	 4.007712E-03	 2.943728E-03	 3.459154E-03	 -5.501307E-03	 5.012713E-03	 -2.909506E-03	 4.007712E-03
1.294196E-03	 2.482151E-02	 1.035025E-02	 1.019504E-02	 6.875548E-03	 -1.462647E-02	 6.781522E-03	 -5.849802E-03	 8.036616E-03	 7.247687E-03	 7.919081E-03	 -9.120370E-03	 8.808743E-03	 -2.924901E-03	 4.018308E-03	 2.947356E-03	 3.467317E-03	 -5.506096E-03	 5.006055E-03	 -2.924901E-03	 4.018308E-03
1.306171E-03	 2.487883E-02	 1.035181E-02	 1.021167E-02	 6.877033E-03	 -1.466716E-02	 6.784475E-03	 -5.880726E-03	 8.057888E-03	 7.260585E-03	 7.926834E-03	 -9.156108E-03	 8.810098E-03	 -2.940363E-03	 4.028944E-03	 2.951083E-03	 3.475938E-03	 -5.511054E-03	 4.999598E-03	 -2.940363E-03	 4.028944E-03
1.318257E-03	 2.493633E-02	 1.035298E-02	 1.022836E-02	 6.878363E-03	 -1.470797E-02	 6.787325E-03	 -5.911787E-03	 8.079239E-03	 7.273452E-03	 7.934608E-03	 -9.191783E-03	 8.811470E-03	 -2.955894E-03	 4.039619E-03	 2.954909E-03	 3.485013E-03	 -5.516183E-03	 4.993360E-03	 -2.955894E-03	 4.039619E-03
1.330454E-03	 2.499401E-02	 1.035378E-02	 1.024512E-02	 6.879536E-03	 -1.474888E-02	 6.790071E-03	 -5.942989E-03	 8.100668E-03	 7.286288E-03	 7.942393E-03	 -9.227397E-03	 8.812861E-03	 -2.971494E-03	 4.050334E-03	 2.958836E-03	 3.494536E-03	 -5.521484E-03	 4.987359E-03	 -2.971494E-03	 4.050334E-03
1.342765E-03	 2.505187E-02	 1.035420E-02	 1.026196E-02	 6.880553E-03	 -1.478991E-02	 6.792713E-03	 -5.974332E-03	 8.122175E-03	 7.299095E-03	 7.950176E-03	 -9.262949E-03	 8.814272E-03	 -2.987166E-03	 4.061087E-03	 2.962865E-03	 3.504499E-03	 -5.526961E-03	 4.981611E-03	 -2.987166E-03	 4.061087E-03
1.355189E-03	 2.510993E-02	 1.035424E-02	 1.027887E-02	 6.881413E-03	 -1.483105E-02	 6.795251E-03	 -6.005822E-03	 8.143756E-03	 7.311874E-03	 7.957947E-03	 -9.298441E-03	 8.815702E-03	 -3.002911E-03	 4.071878E-03	 2.966996E-03	 3.514892E-03	 -5.532614E-03	 4.976129E-03	 -3.002911E-03	 4.071878E-03
1.367729E-03	 2.516818E-02	 1.035390E-02	 1.029586E-02	 6.882116E-03	 -1.487232E-02	 6.797684E-03	 -6.037459E-03	 8.165412E-03	 7.324626E-03	 7.965692E-03	 -9.333873E-03	 8.817152E-03	 -3.018729E-03	 4.082706E-03	 2.971232E-03	 3.525704E-03	 -5.538445E-03	 4.970927E-03	 -3.018729E-03	 4.082706E-03
1.380384E-03	 2.522663E-02	 1.035317E-02	 1.031292E-02	 6.882662E-03	 -1.491370E-02	 6.800013E-03	 -6.069247E-03	 8.187140E-03	 7.337353E-03	 7.973399E-03	 -9.369246E-03	 8.818619E-03	 -3.034623E-03	 4.093570E-03	 2.975572E-03	 3.536919E-03	 -5.544458E-03	 4.966016E-03	 -3.034623E-03	 4.093570E-03
1.393157E-03	 2.528528E-02	 1.035206E-02	 1.033007E-02	 6.883051E-03	 -1.495521E-02	 6.802236E-03	 -6.101188E-03	 8.208940E-03	 7.350054E-03	 7.981053E-03	 -9.404560E-03	 8.820100E-03	 -3.050594E-03	 4.104470E-03	 2.980017E-03	 3.548525E-03	 -5.550652E-03	 4.961408E-03	 -3.050594E-03	 4.104470E-03
1.406048E-03	 2.534415E-02	 1.035057E-02	 1.034730E-02	 6.883281E-03	 -1.499685E-02	 6.804353E-03	 -6.133285E-03	 8.230810E-03	 7.362732E-03	 7.988640E-03	 -9.439816E-03	 8.821592E-03	 -3.066643E-03	 4.115405E-03	 2.984569E-03	 3.560503E-03	 -5.557032E-03	 4.957111E-03	 -3.066643E-03	 4.115405E-03
1.419058E-03	 2.540323E-02	 1.034869E-02	 1.036462E-02	 6.883354E-03	 -1.503861E-02	 6.806365E-03	 -6.165542E-03	 8.252748E-03	 7.375388E-03	 7.996146E-03	 -9.475015E-03	 8.823091E-03	 -3.082771E-03	 4.126374E-03	 2.989229E-03	 3.572836E-03	 -5.563597E-03	 4.953133E-03	 -3.082771E-03	 4.126374E-03
1.432188E-03	 2.546253E-02	 1.034642E-02	 1.038202E-02	 6.883268E-03	 -1.508051E-02	 6.808270E-03	 -6.197959E-03	 8.274755E-03	 7.388023E-03	 8.003556E-03	 -9.510157E-03	 8.824591E-03	 -3.098980E-03	 4.137377E-03	 2.993997E-03	 3.585505E-03	 -5.570351E-03	 4.949480E-03	 -3.098980E-03	 4.137377E-03
1.445440E-03	 2.552205E-02	 1.034376E-02	 1.039951E-02	 6.883024E-03	 -1.512254E-02	 6.810070E-03	 -6.230541E-03	 8.296828E-03	 7.400638E-03	 8.010854E-03	 -9.545243E-03	 8.826086E-03	 -3.115271E-03	 4.148414E-03	 2.998875E-03	 3.598488E-03	 -5.577296E-03	 4.946158E-03	 -3.115271E-03	 4.148414E-03
1.458814E-03	 2.558176E-02	 1.034070E-02	 1.041708E-02	 6.882614E-03	 -1.516468E-02	 6.811759E-03	 -6.263272E-03	 8.318977E-03	 7.413179E-03	 8.018039E-03	 -9.580184E-03	 8.827539E-03	 -3.131636E-03	 4.159489E-03	 3.003896E-03	 3.611808E-03	 -5.584501E-03	 4.943103E-03	 -3.131636E-03	 4.159489E-03
1.472313E-03	 2.564161E-02	 1.033723E-02	 1.043469E-02	 6.882033E-03	 -1.520692E-02	 6.813338E-03	 -6.296136E-03	 8.341215E-03	 7.425604E-03	 8.025131E-03	 -9.614906E-03	 8.828929E-03	 -3.148068E-03	 4.170607E-03	 3.009085E-03	 3.625502E-03	 -5.592018E-03	 4.940260E-03	 -3.148068E-03	 4.170607E-03
1.485936E-03	 2.570163E-02	 1.033336E-02	 1.045236E-02	 6.881285E-03	 -1.524926E-02	 6.814809E-03	 -6.329137E-03	 8.363537E-03	 7.437929E-03	 8.032143E-03	 -9.649440E-03	 8.830276E-03	 -3.164568E-03	 4.181769E-03	 3.014432E-03	 3.639563E-03	 -5.599825E-03	 4.937647E-03	 -3.164568E-03	 4.181769E-03
1.499685E-03	 2.576180E-02	 1.032909E-02	 1.047009E-02	 6.880372E-03	 -1.529171E-02	 6.816174E-03	 -6.362276E-03	 8.385943E-03	 7.450168E-03	 8.039088E-03	 -9.683811E-03	 8.831601E-03	 -3.181138E-03	 4.192972E-03	 3.019924E-03	 3.653988E-03	 -5.607898E-03	 4.935284E-03	 -3.181138E-03	 4.192972E-03
1.513561E-03	 2.582215E-02	 1.032443E-02	 1.048789E-02	 6.879298E-03	 -1.533426E-02	 6.817436E-03	 -6.395557E-03	 8.408431E-03	 7.462339E-03	 8.045977E-03	 -9.718049E-03	 8.832922E-03	 -3.197778E-03	 4.204215E-03	 3.025551E-03	 3.668768E-03	 -5.616212E-03	 4.933187E-03	 -3.197778E-03	 4.204215E-03
1.527566E-03	 2.588268E-02	 1.031939E-02	 1.050576E-02	 6.878064E-03	 -1.537693E-02	 6.818597E-03	 -6.428982E-03	 8.430998E-03	 7.474456E-03	 8.052823E-03	 -9.752180E-03	 8.834258E-03	 -3.214491E-03	 4.215499E-03	 3.031301E-03	 3.683897E-03	 -5.624746E-03	 4.931371E-03	 -3.214491E-03	 4.215499E-03
1.541700E-03	 2.594341E-02	 1.031398E-02	 1.052370E-02	 6.876675E-03	 -1.541971E-02	 6.819660E-03	 -6.462554E-03	 8.453643E-03	 7.486537E-03	 8.059636E-03	 -9.786234E-03	 8.835625E-03	 -3.231277E-03	 4.226822E-03	 3.037162E-03	 3.699365E-03	 -5.633474E-03	 4.929854E-03	 -3.231277E-03	 4.226822E-03
1.555966E-03	 2.600433E-02	 1.030821E-02	 1.054172E-02	 6.875132E-03	 -1.546261E-02	 6.820627E-03	 -6.496276E-03	 8.476364E-03	 7.498596E-03	 8.066428E-03	 -9.820237E-03	 8.837041E-03	 -3.248138E-03	 4.238182E-03	 3.043124E-03	 3.715163E-03	 -5.642374E-03	 4.928647E-03	 -3.248138E-03	 4.238182E-03
1.570363E-03	 2.606546E-02	 1.030208E-02	 1.055982E-02	 6.873440E-03	 -1.550564E-02	 6.821502E-03	 -6.530151E-03	 8.499158E-03	 7.510650E-03	 8.073206E-03	 -9.854217E-03	 8.838521E-03	 -3.265075E-03	 4.249579E-03	 3.049174E-03	 3.731279E-03	 -5.651422E-03	 4.927765E-03	 -3.265075E-03	 4.249579E-03
1.584893E-03	 2.612681E-02	 1.029560E-02	 1.057802E-02	 6.871599E-03	 -1.554880E-02	 6.822285E-03	 -6.564181E-03	 8.522025E-03	 7.522714E-03	 8.079981E-03	 -9.888203E-03	 8.840078E-03	 -3.282090E-03	 4.261012E-03	 3.055302E-03	 3.747701E-03	 -5.660594E-03	 4.927218E-03	 -3.282090E-03	 4.261012E-03
1.599558E-03	 2.618839E-02	 1.028877E-02	 1.059630E-02	 6.869614E-03	 -1.559209E-02	 6.822980E-03	 -6.598368E-03	 8.544962E-03	 7.534805E-03	 8.086759E-03	 -9.922222E-03	 8.841727E-03	 -3.299184E-03	 4.272481E-03	 3.061496E-03	 3.764416E-03	 -5.669866E-03	 4.927016E-03	 -3.299184E-03	 4.272481E-03
1.614359E-03	 2.625020E-02	 1.028161E-02	 1.061468E-02	 6.867486E-03	 -1.563552E-02	 6.823589E-03	 -6.632717E-03	 8.567967E-03	 7.546938E-03	 8.093549E-03	 -9.956302E-03	 8.843479E-03	 -3.316359E-03	 4.283983E-03	 3.067744E-03	 3.781408E-03	 -5.679216E-03	 4.927169E-03	 -3.316359E-03	 4.283983E-03
