DSSV 2008, Q = 1.000 GeV
x	 x(u-d)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 er    ror
6.230461E-01	 1.977064E-01	 1.132295E-02	 1.720063E-01	 8.112014E-03	 -2.570013E-02	 4.971664E-03	 4.716036E-05	 4.125175E-05	 1.720583E-01	 8.093738E-03	 -2.566014E-02	 4.972077E-03	 2.358018E-05	 2.062588E-05	 -5.205716E-05	 6.474110E-05	 -3.999477E-05	 2.411058E-05	 2.358018E-05	 2.062588E-05
6.250301E-01	 1.951667E-01	 1.129185E-02	 1.699051E-01	 8.108115E-03	 -2.526156E-02	 4.932917E-03	 4.491000E-05	 3.931010E-05	 1.699548E-01	 8.090514E-03	 -2.522349E-02	 4.933300E-03	 2.245500E-05	 1.965505E-05	 -4.968316E-05	 6.176200E-05	 -3.807758E-05	 2.295205E-05	 2.245500E-05	 1.965505E-05
6.270140E-01	 1.926410E-01	 1.125865E-02	 1.678136E-01	 8.102550E-03	 -2.482744E-02	 4.893399E-03	 4.275541E-05	 3.745000E-05	 1.678610E-01	 8.085609E-03	 -2.479119E-02	 4.893755E-03	 2.137771E-05	 1.872500E-05	 -4.740573E-05	 5.890523E-05	 -3.624234E-05	 2.184317E-05	 2.137771E-05	 1.872500E-05
6.289980E-01	 1.901295E-01	 1.122336E-02	 1.657317E-01	 8.095311E-03	 -2.439775E-02	 4.853133E-03	 4.069303E-05	 3.566846E-05	 1.657770E-01	 8.079016E-03	 -2.436326E-02	 4.853464E-03	 2.034651E-05	 1.783423E-05	 -4.522144E-05	 5.616640E-05	 -3.448597E-05	 2.078208E-05	 2.034651E-05	 1.783423E-05
6.309820E-01	 1.876323E-01	 1.118599E-02	 1.636598E-01	 8.086392E-03	 -2.397250E-02	 4.812141E-03	 3.871938E-05	 3.396256E-05	 1.637029E-01	 8.070727E-03	 -2.393969E-02	 4.812448E-03	 1.935969E-05	 1.698128E-05	 -4.312693E-05	 5.354121E-05	 -3.280551E-05	 1.976696E-05	 1.935969E-05	 1.698128E-05
6.329659E-01	 1.851495E-01	 1.114654E-02	 1.615978E-01	 8.075791E-03	 -2.355169E-02	 4.770444E-03	 3.683112E-05	 3.232948E-05	 1.616389E-01	 8.060741E-03	 -2.352049E-02	 4.770730E-03	 1.841556E-05	 1.616474E-05	 -4.111898E-05	 5.102555E-05	 -3.119808E-05	 1.879608E-05	 1.841556E-05	 1.616474E-05
6.349499E-01	 1.826813E-01	 1.110503E-02	 1.595460E-01	 8.063508E-03	 -2.313531E-02	 4.728065E-03	 3.502501E-05	 3.076649E-05	 1.595852E-01	 8.049056E-03	 -2.310565E-02	 4.728332E-03	 1.751250E-05	 1.538324E-05	 -3.919444E-05	 4.861539E-05	 -2.966089E-05	 1.786773E-05	 1.751250E-05	 1.538324E-05
6.369339E-01	 1.802279E-01	 1.106148E-02	 1.575045E-01	 8.049543E-03	 -2.272338E-02	 4.685028E-03	 3.329790E-05	 2.927095E-05	 1.575418E-01	 8.035674E-03	 -2.269519E-02	 4.685277E-03	 1.664895E-05	 1.463547E-05	 -3.735027E-05	 4.630685E-05	 -2.819125E-05	 1.698029E-05	 1.664895E-05	 1.463547E-05
6.389178E-01	 1.777893E-01	 1.101589E-02	 1.554734E-01	 8.033902E-03	 -2.231588E-02	 4.641356E-03	 3.164678E-05	 2.784030E-05	 1.555090E-01	 8.020599E-03	 -2.228909E-02	 4.641588E-03	 1.582339E-05	 1.392015E-05	 -3.558353E-05	 4.409617E-05	 -2.678656E-05	 1.613217E-05	 1.582339E-05	 1.392015E-05
6.409018E-01	 1.753657E-01	 1.096829E-02	 1.534529E-01	 8.016589E-03	 -2.191281E-02	 4.597073E-03	 3.006870E-05	 2.647208E-05	 1.534868E-01	 8.003836E-03	 -2.188736E-02	 4.597289E-03	 1.503435E-05	 1.323604E-05	 -3.389137E-05	 4.197971E-05	 -2.544429E-05	 1.532184E-05	 1.503435E-05	 1.323604E-05
6.428858E-01	 1.729572E-01	 1.091869E-02	 1.514430E-01	 7.997612E-03	 -2.151417E-02	 4.552202E-03	 2.856082E-05	 2.516389E-05	 1.514753E-01	 7.985393E-03	 -2.149000E-02	 4.552404E-03	 1.428041E-05	 1.258194E-05	 -3.227101E-05	 3.995393E-05	 -2.416202E-05	 1.454782E-05	 1.428041E-05	 1.258194E-05
6.448697E-01	 1.705640E-01	 1.086713E-02	 1.494440E-01	 7.976981E-03	 -2.111995E-02	 4.506768E-03	 2.712041E-05	 2.391342E-05	 1.494748E-01	 7.965278E-03	 -2.109701E-02	 4.506956E-03	 1.356021E-05	 1.195671E-05	 -3.071979E-05	 3.801544E-05	 -2.293739E-05	 1.380870E-05	 1.356021E-05	 1.195671E-05
6.468537E-01	 1.681861E-01	 1.081363E-02	 1.474560E-01	 7.954705E-03	 -2.073015E-02	 4.460794E-03	 2.574482E-05	 2.271842E-05	 1.474852E-01	 7.943504E-03	 -2.070838E-02	 4.460970E-03	 1.287241E-05	 1.135921E-05	 -2.923512E-05	 3.616092E-05	 -2.176812E-05	 1.310308E-05	 1.287241E-05	 1.135921E-05
6.488377E-01	 1.658238E-01	 1.075821E-02	 1.454790E-01	 7.930798E-03	 -2.034477E-02	 4.414305E-03	 2.443149E-05	 2.157675E-05	 1.455068E-01	 7.920081E-03	 -2.032412E-02	 4.414470E-03	 1.221574E-05	 1.078837E-05	 -2.781450E-05	 3.438718E-05	 -2.065202E-05	 1.242963E-05	 1.221574E-05	 1.078837E-05
6.508216E-01	 1.634542E-01	 1.071461E-02	 1.434894E-01	 7.914935E-03	 -1.996483E-02	 4.372949E-03	 2.317406E-05	 2.048020E-05	 1.435158E-01	 7.904683E-03	 -1.994524E-02	 4.373102E-03	 1.158703E-05	 1.024010E-05	 -2.644115E-05	 3.267588E-05	 -1.958464E-05	 1.178589E-05	 1.158703E-05	 1.024010E-05
6.528056E-01	 1.610693E-01	 1.068799E-02	 1.414786E-01	 7.910836E-03	 -1.959067E-02	 4.338739E-03	 2.196913E-05	 1.942516E-05	 1.415037E-01	 7.901030E-03	 -1.957210E-02	 4.338881E-03	 1.098457E-05	 9.712580E-06	 -2.510897E-05	 3.102004E-05	 -1.856333E-05	 1.117029E-05	 1.098457E-05	 9.712580E-06
6.547896E-01	 1.587018E-01	 1.065875E-02	 1.394810E-01	 7.904712E-03	 -1.922080E-02	 4.303608E-03	 2.082009E-05	 1.841862E-05	 1.395049E-01	 7.895337E-03	 -1.920321E-02	 4.303739E-03	 1.041005E-05	 9.209312E-06	 -2.383673E-05	 2.943913E-05	 -1.758952E-05	 1.058338E-05	 1.041005E-05	 9.209312E-06
6.567735E-01	 1.563520E-01	 1.062692E-02	 1.374968E-01	 7.896563E-03	 -1.885522E-02	 4.267583E-03	 1.972465E-05	 1.745864E-05	 1.375194E-01	 7.887606E-03	 -1.883856E-02	 4.267704E-03	 9.862326E-06	 8.729319E-06	 -2.262207E-05	 2.793017E-05	 -1.666126E-05	 1.002396E-05	 9.862326E-06	 8.729319E-06
6.587575E-01	 1.540198E-01	 1.059250E-02	 1.355259E-01	 7.886390E-03	 -1.849393E-02	 4.230693E-03	 1.868063E-05	 1.654331E-05	 1.355473E-01	 7.877839E-03	 -1.847815E-02	 4.230806E-03	 9.340313E-06	 8.271656E-06	 -2.146268E-05	 2.649029E-05	 -1.577669E-05	 9.490918E-06	 9.340313E-06	 8.271656E-06
6.607415E-01	 1.517054E-01	 1.055553E-02	 1.335685E-01	 7.874201E-03	 -1.813691E-02	 4.192967E-03	 1.768589E-05	 1.567082E-05	 1.335888E-01	 7.866041E-03	 -1.812197E-02	 4.193071E-03	 8.842947E-06	 7.835409E-06	 -2.035636E-05	 2.511670E-05	 -1.493401E-05	 8.983156E-06	 8.842947E-06	 7.835409E-06
6.627255E-01	 1.494087E-01	 1.051603E-02	 1.316246E-01	 7.860003E-03	 -1.778416E-02	 4.154433E-03	 1.673841E-05	 1.483940E-05	 1.316439E-01	 7.852221E-03	 -1.777003E-02	 4.154530E-03	 8.369206E-06	 7.419699E-06	 -1.930099E-05	 2.380673E-05	 -1.413146E-05	 8.499623E-06	 8.369206E-06	 7.419699E-06
6.647094E-01	 1.471300E-01	 1.047403E-02	 1.296944E-01	 7.843808E-03	 -1.743567E-02	 4.115122E-03	 1.583621E-05	 1.404735E-05	 1.297127E-01	 7.836390E-03	 -1.742230E-02	 4.115212E-03	 7.918105E-06	 7.023677E-06	 -1.829448E-05	 2.255779E-05	 -1.336738E-05	 8.039304E-06	 7.918105E-06	 7.023677E-06
6.666934E-01	 1.448693E-01	 1.042956E-02	 1.277779E-01	 7.825628E-03	 -1.709144E-02	 4.075063E-03	 1.497739E-05	 1.329305E-05	 1.277952E-01	 7.818562E-03	 -1.707880E-02	 4.075147E-03	 7.488695E-06	 6.646524E-06	 -1.733486E-05	 2.136737E-05	 -1.264015E-05	 7.601222E-06	 7.488695E-06	 6.646524E-06
6.686774E-01	 1.426266E-01	 1.038265E-02	 1.258752E-01	 7.805478E-03	 -1.675145E-02	 4.034285E-03	 1.416012E-05	 1.257490E-05	 1.258916E-01	 7.798751E-03	 -1.673950E-02	 4.034363E-03	 7.080060E-06	 6.287450E-06	 -1.642021E-05	 2.023307E-05	 -1.194821E-05	 7.184433E-06	 7.080060E-06	 6.287450E-06
6.706613E-01	 1.404021E-01	 1.033336E-02	 1.239864E-01	 7.783377E-03	 -1.641569E-02	 3.992820E-03	 1.338264E-05	 1.189139E-05	 1.240019E-01	 7.776976E-03	 -1.640440E-02	 3.992893E-03	 6.691318E-06	 5.945693E-06	 -1.554868E-05	 1.915257E-05	 -1.129004E-05	 6.788029E-06	 6.691318E-06	 5.945693E-06
6.726453E-01	 1.381957E-01	 1.028170E-02	 1.221115E-01	 7.759343E-03	 -1.608416E-02	 3.950697E-03	 1.264324E-05	 1.124104E-05	 1.221262E-01	 7.753255E-03	 -1.607350E-02	 3.950765E-03	 6.321618E-06	 5.620522E-06	 -1.471847E-05	 1.812362E-05	 -1.066422E-05	 6.411134E-06	 6.321618E-06	 5.620522E-06
6.746293E-01	 1.360076E-01	 1.022773E-02	 1.202507E-01	 7.733397E-03	 -1.575685E-02	 3.907946E-03	 1.194028E-05	 1.062245E-05	 1.202646E-01	 7.727610E-03	 -1.574678E-02	 3.908010E-03	 5.970142E-06	 5.311227E-06	 -1.392787E-05	 1.714405E-05	 -1.006934E-05	 6.052907E-06	 5.970142E-06	 5.311227E-06
6.766132E-01	 1.338378E-01	 1.017148E-02	 1.184040E-01	 7.705561E-03	 -1.543374E-02	 3.864599E-03	 1.127220E-05	 1.003426E-05	 1.184172E-01	 7.700063E-03	 -1.542424E-02	 3.864658E-03	 5.636101E-06	 5.017129E-06	 -1.317521E-05	 1.621179E-05	 -9.504053E-06	 5.712535E-06	 5.636101E-06	 5.017129E-06
6.785972E-01	 1.316863E-01	 1.011300E-02	 1.165715E-01	 7.675859E-03	 -1.511482E-02	 3.820684E-03	 1.063747E-05	 9.475141E-06	 1.165840E-01	 7.670639E-03	 -1.510586E-02	 3.820739E-03	 5.318735E-06	 4.737571E-06	 -1.245889E-05	 1.532482E-05	 -8.967076E-06	 5.389236E-06	 5.318735E-06	 4.737571E-06
6.805812E-01	 1.295533E-01	 1.005234E-02	 1.147532E-01	 7.644317E-03	 -1.480009E-02	 3.776233E-03	 1.003463E-05	 8.943843E-06	 1.147650E-01	 7.639363E-03	 -1.479163E-02	 3.776285E-03	 5.017314E-06	 4.471921E-06	 -1.177738E-05	 1.448122E-05	 -8.457160E-06	 5.082260E-06	 5.017314E-06	 4.471921E-06
6.825651E-01	 1.274388E-01	 9.989533E-03	 1.129493E-01	 7.610961E-03	 -1.448952E-02	 3.731275E-03	 9.462268E-06	 8.439146E-06	 1.129604E-01	 7.606262E-03	 -1.448155E-02	 3.731324E-03	 4.731134E-06	 4.219573E-06	 -1.112918E-05	 1.367911E-05	 -7.973110E-06	 4.790883E-06	 4.731134E-06	 4.219573E-06
6.845491E-01	 1.253428E-01	 9.924639E-03	 1.111597E-01	 7.575819E-03	 -1.418311E-02	 3.685841E-03	 8.919037E-06	 7.959880E-06	 1.111703E-01	 7.571363E-03	 -1.417559E-02	 3.685887E-03	 4.459519E-06	 3.979940E-06	 -1.051287E-05	 1.291671E-05	 -7.513772E-06	 4.514409E-06	 4.459519E-06	 3.979940E-06
6.865331E-01	 1.232655E-01	 9.857702E-03	 1.093846E-01	 7.538919E-03	 -1.388083E-02	 3.639960E-03	 8.403634E-06	 7.504919E-06	 1.093946E-01	 7.534698E-03	 -1.387376E-02	 3.640004E-03	 4.201817E-06	 3.752459E-06	 -9.927054E-06	 1.219228E-05	 -7.078040E-06	 4.252168E-06	 4.201817E-06	 3.752459E-06
6.885170E-01	 1.212067E-01	 9.788773E-03	 1.076240E-01	 7.500293E-03	 -1.358269E-02	 3.593663E-03	 7.914806E-06	 7.073180E-06	 1.076334E-01	 7.496294E-03	 -1.357602E-02	 3.593704E-03	 3.957403E-06	 3.536590E-06	 -9.370417E-06	 1.150417E-05	 -6.664848E-06	 4.003518E-06	 3.957403E-06	 3.536590E-06
6.905010E-01	 1.191666E-01	 9.717902E-03	 1.058780E-01	 7.459970E-03	 -1.328865E-02	 3.546978E-03	 7.451350E-06	 6.663621E-06	 1.058868E-01	 7.456184E-03	 -1.328238E-02	 3.547016E-03	 3.725675E-06	 3.331811E-06	 -8.841678E-06	 1.085076E-05	 -6.273173E-06	 3.767840E-06	 3.725675E-06	 3.331811E-06
6.924850E-01	 1.171453E-01	 9.645141E-03	 1.041466E-01	 7.417982E-03	 -1.299872E-02	 3.499934E-03	 7.012111E-06	 6.275242E-06	 1.041549E-01	 7.414400E-03	 -1.299281E-02	 3.499971E-03	 3.506055E-06	 3.137621E-06	 -8.339607E-06	 1.023053E-05	 -5.902031E-06	 3.544539E-06	 3.506055E-06	 3.137621E-06
6.944689E-01	 1.151427E-01	 9.570540E-03	 1.024298E-01	 7.374361E-03	 -1.271286E-02	 3.452562E-03	 6.595975E-06	 5.907079E-06	 1.024377E-01	 7.370974E-03	 -1.270731E-02	 3.452597E-03	 3.297988E-06	 2.953539E-06	 -7.863021E-06	 9.641983E-06	 -5.550477E-06	 3.333045E-06	 3.297988E-06	 2.953539E-06
6.964529E-01	 1.131589E-01	 9.494153E-03	 1.007278E-01	 7.329142E-03	 -1.243107E-02	 3.404889E-03	 6.201877E-06	 5.558207E-06	 1.007352E-01	 7.325941E-03	 -1.242585E-02	 3.404922E-03	 3.100938E-06	 2.779104E-06	 -7.410783E-06	 9.083705E-06	 -5.217603E-06	 3.132811E-06	 3.100938E-06	 2.779104E-06
6.984369E-01	 1.111939E-01	 9.416033E-03	 9.904056E-02	 7.282358E-03	 -1.215332E-02	 3.356944E-03	 5.828791E-06	 5.227739E-06	 9.904755E-02	 7.279333E-03	 -1.214842E-02	 3.356975E-03	 2.914395E-06	 2.613869E-06	 -6.981798E-06	 8.554323E-06	 -4.902537E-06	 2.943308E-06	 2.914395E-06	 2.613869E-06
7.004208E-01	 1.092375E-01	 9.342246E-03	 9.735746E-02	 7.238209E-03	 -1.188006E-02	 3.311243E-03	 5.475711E-06	 4.914461E-06	 9.736404E-02	 7.235353E-03	 -1.187545E-02	 3.311272E-03	 2.737856E-06	 2.457231E-06	 -6.573593E-06	 8.051091E-06	 -4.604542E-06	 2.764115E-06	 2.737856E-06	 2.457231E-06
7.024048E-01	 1.072630E-01	 9.288557E-03	 9.565062E-02	 7.207685E-03	 -1.161241E-02	 3.274241E-03	 5.141643E-06	 4.616688E-06	 9.565680E-02	 7.204989E-03	 -1.160809E-02	 3.274268E-03	 2.570821E-06	 2.308344E-06	 -6.181720E-06	 7.569278E-06	 -4.323051E-06	 2.594945E-06	 2.570821E-06	 2.308344E-06
7.043888E-01	 1.053092E-01	 9.232299E-03	 9.396053E-02	 7.175112E-03	 -1.134866E-02	 3.236524E-03	 4.825762E-06	 4.335024E-06	 9.396634E-02	 7.172568E-03	 -1.134460E-02	 3.236549E-03	 2.412881E-06	 2.167512E-06	 -5.810724E-06	 7.113232E-06	 -4.056914E-06	 2.435013E-06	 2.412881E-06	 2.167512E-06
7.063727E-01	 1.033760E-01	 9.173533E-03	 9.228720E-02	 7.140525E-03	 -1.108878E-02	 3.198128E-03	 4.527200E-06	 4.068704E-06	 9.229266E-02	 7.138127E-03	 -1.108497E-02	 3.198151E-03	 2.263600E-06	 2.034352E-06	 -5.459629E-06	 6.681739E-06	 -3.805395E-06	 2.283875E-06	 2.263600E-06	 2.034352E-06
7.083567E-01	 1.014634E-01	 9.112322E-03	 9.063064E-02	 7.103962E-03	 -1.083276E-02	 3.159090E-03	 4.245121E-06	 3.816994E-06	 9.063577E-02	 7.101702E-03	 -1.082919E-02	 3.159112E-03	 2.122560E-06	 1.908497E-06	 -5.127495E-06	 6.273637E-06	 -3.567789E-06	 2.141107E-06	 2.122560E-06	 1.908497E-06
7.103407E-01	 9.957144E-02	 9.048729E-03	 8.899086E-02	 7.065458E-03	 -1.058057E-02	 3.119446E-03	 3.978727E-06	 3.579189E-06	 8.899568E-02	 7.063330E-03	 -1.057723E-02	 3.119467E-03	 1.989363E-06	 1.789594E-06	 -4.813421E-06	 5.887811E-06	 -3.343421E-06	 2.006303E-06	 1.989363E-06	 1.789594E-06
7.123246E-01	 9.770008E-02	 8.982821E-03	 8.736787E-02	 7.025054E-03	 -1.033221E-02	 3.079234E-03	 3.727251E-06	 3.354614E-06	 8.737238E-02	 7.023051E-03	 -1.032908E-02	 3.079253E-03	 1.863626E-06	 1.677307E-06	 -4.516543E-06	 5.523191E-06	 -3.131641E-06	 1.879071E-06	 1.863626E-06	 1.677307E-06
7.143086E-01	 9.584932E-02	 8.914663E-03	 8.576166E-02	 6.982789E-03	 -1.008766E-02	 3.038489E-03	 3.489960E-06	 3.142621E-06	 8.576590E-02	 6.980905E-03	 -1.008473E-02	 3.038507E-03	 1.744980E-06	 1.571311E-06	 -4.236034E-06	 5.178753E-06	 -2.931831E-06	 1.759038E-06	 1.744980E-06	 1.571311E-06
7.162926E-01	 9.401914E-02	 8.844320E-03	 8.417225E-02	 6.938703E-03	 -9.846888E-03	 2.997246E-03	 3.266151E-06	 2.942592E-06	 8.417622E-02	 6.936931E-03	 -9.844144E-03	 2.997263E-03	 1.633076E-06	 1.471296E-06	 -3.971098E-06	 4.853514E-06	 -2.743396E-06	 1.645847E-06	 1.633076E-06	 1.471296E-06
7.182766E-01	 9.220952E-02	 8.771862E-03	 8.259964E-02	 6.892838E-03	 -9.609883E-03	 2.955542E-03	 3.055151E-06	 2.753933E-06	 8.260336E-02	 6.891174E-03	 -9.607318E-03	 2.955558E-03	 1.527575E-06	 1.376967E-06	 -3.720977E-06	 4.546532E-06	 -2.565767E-06	 1.539155E-06	 1.527575E-06	 1.376967E-06
7.202605E-01	 9.042044E-02	 8.697354E-03	 8.104381E-02	 6.845236E-03	 -9.376626E-03	 2.913412E-03	 2.856315E-06	 2.576076E-06	 8.104730E-02	 6.843674E-03	 -9.374227E-03	 2.913427E-03	 1.428158E-06	 1.288038E-06	 -3.484940E-06	 4.256906E-06	 -2.398400E-06	 1.438634E-06	 1.428158E-06	 1.288038E-06
7.222445E-01	 8.865187E-02	 8.620866E-03	 7.950478E-02	 6.795941E-03	 -9.147094E-03	 2.870889E-03	 2.669029E-06	 2.408478E-06	 7.950804E-02	 6.794474E-03	 -9.144854E-03	 2.870903E-03	 1.334514E-06	 1.204239E-06	 -3.262289E-06	 3.983773E-06	 -2.240774E-06	 1.343971E-06	 1.334514E-06	 1.204239E-06
7.242285E-01	 8.690380E-02	 8.542465E-03	 7.798253E-02	 6.744995E-03	 -8.921269E-03	 2.828010E-03	 2.492702E-06	 2.250617E-06	 7.798558E-02	 6.743620E-03	 -8.919176E-03	 2.828023E-03	 1.246351E-06	 1.125308E-06	 -3.052358E-06	 3.726306E-06	 -2.092391E-06	 1.254866E-06	 1.246351E-06	 1.125308E-06
7.262124E-01	 8.517619E-02	 8.462220E-03	 7.647706E-02	 6.692444E-03	 -8.699128E-03	 2.784806E-03	 2.326771E-06	 2.101997E-06	 7.647992E-02	 6.691155E-03	 -8.697175E-03	 2.784819E-03	 1.163385E-06	 1.050998E-06	 -2.854506E-06	 3.483715E-06	 -1.952775E-06	 1.171032E-06	 1.163385E-06	 1.050998E-06
7.281964E-01	 8.346902E-02	 8.380200E-03	 7.498837E-02	 6.638332E-03	 -8.480650E-03	 2.741313E-03	 2.170697E-06	 1.962142E-06	 7.499104E-02	 6.637124E-03	 -8.478828E-03	 2.741324E-03	 1.085349E-06	 9.810711E-07	 -2.668122E-06	 3.255243E-06	 -1.821471E-06	 1.092195E-06	 1.085349E-06	 9.810711E-07
7.301804E-01	 8.178225E-02	 8.296473E-03	 7.351643E-02	 6.582703E-03	 -8.265813E-03	 2.697562E-03	 2.023967E-06	 1.830598E-06	 7.351893E-02	 6.581573E-03	 -8.264115E-03	 2.697573E-03	 1.011983E-06	 9.152991E-07	 -2.492621E-06	 3.040168E-06	 -1.698044E-06	 1.018094E-06	 1.011983E-06	 9.152991E-07
7.321643E-01	 8.011584E-02	 8.211109E-03	 7.206125E-02	 6.525604E-03	 -8.054595E-03	 2.653586E-03	 1.886088E-06	 1.706931E-06	 7.206357E-02	 6.524546E-03	 -8.053013E-03	 2.653597E-03	 9.430440E-07	 8.534654E-07	 -2.327443E-06	 2.837798E-06	 -1.582080E-06	 9.484789E-07	 9.430440E-07	 8.534654E-07
7.341483E-01	 7.846977E-02	 8.124175E-03	 7.062280E-02	 6.467080E-03	 -7.846972E-03	 2.609418E-03	 1.756592E-06	 1.590725E-06	 7.062497E-02	 6.466091E-03	 -7.845499E-03	 2.609427E-03	 8.782959E-07	 7.953626E-07	 -2.172055E-06	 2.647473E-06	 -1.473182E-06	 8.831110E-07	 8.782959E-07	 7.953626E-07
7.361323E-01	 7.684399E-02	 8.035740E-03	 6.920107E-02	 6.407177E-03	 -7.642921E-03	 2.565087E-03	 1.635030E-06	 1.481586E-06	 6.920309E-02	 6.406253E-03	 -7.641550E-03	 2.565097E-03	 8.175151E-07	 7.407929E-07	 -2.025945E-06	 2.468561E-06	 -1.370971E-06	 8.217627E-07	 8.175151E-07	 7.407929E-07
7.381162E-01	 7.523846E-02	 7.945873E-03	 6.779604E-02	 6.345942E-03	 -7.442419E-03	 2.520626E-03	 1.520976E-06	 1.379135E-06	 6.779793E-02	 6.345079E-03	 -7.441144E-03	 2.520635E-03	 7.604881E-07	 6.895674E-07	 -1.888625E-06	 2.300462E-06	 -1.275088E-06	 7.642169E-07	 7.604881E-07	 6.895674E-07
7.401002E-01	 7.365314E-02	 7.854641E-03	 6.640770E-02	 6.283421E-03	 -7.245440E-03	 2.476064E-03	 1.414022E-06	 1.283011E-06	 6.640946E-02	 6.282615E-03	 -7.244255E-03	 2.476073E-03	 7.070112E-07	 6.415057E-07	 -1.759631E-06	 2.142598E-06	 -1.185187E-06	 7.102666E-07	 7.070112E-07	 6.415057E-07
7.420842E-01	 7.208798E-02	 7.762113E-03	 6.503602E-02	 6.219660E-03	 -7.051961E-03	 2.431432E-03	 1.313781E-06	 1.192873E-06	 6.503765E-02	 6.218909E-03	 -7.050860E-03	 2.431440E-03	 6.568903E-07	 5.964363E-07	 -1.638517E-06	 1.994423E-06	 -1.100941E-06	 6.597145E-07	 6.568903E-07	 5.964363E-07
7.440681E-01	 7.054293E-02	 7.668355E-03	 6.368098E-02	 6.154707E-03	 -6.861957E-03	 2.386757E-03	 1.219880E-06	 1.108390E-06	 6.368250E-02	 6.154007E-03	 -6.860935E-03	 2.386765E-03	 6.099402E-07	 5.541951E-07	 -1.524861E-06	 1.855412E-06	 -1.022038E-06	 6.123725E-07	 6.099402E-07	 5.541951E-07
7.460521E-01	 6.901795E-02	 7.573434E-03	 6.234255E-02	 6.088609E-03	 -6.675401E-03	 2.342069E-03	 1.131969E-06	 1.029252E-06	 6.234397E-02	 6.087956E-03	 -6.674453E-03	 2.342076E-03	 5.659847E-07	 5.146262E-07	 -1.418257E-06	 1.725066E-06	 -9.481803E-07	 5.680616E-07	 5.659847E-07	 5.146262E-07
7.480361E-01	 6.751299E-02	 7.477417E-03	 6.102072E-02	 6.021411E-03	 -6.492268E-03	 2.297395E-03	 1.049712E-06	 9.551618E-07	 6.102204E-02	 6.020804E-03	 -6.491389E-03	 2.297402E-03	 5.248560E-07	 4.775809E-07	 -1.318321E-06	 1.602911E-06	 -8.790837E-07	 5.266113E-07	 5.248560E-07	 4.775809E-07
7.500200E-01	 6.602758E-02	 7.380590E-03	 5.971503E-02	 5.953311E-03	 -6.312548E-03	 2.252857E-03	 9.727930E-07	 8.858369E-07	 5.971625E-02	 5.952746E-03	 -6.311734E-03	 2.252864E-03	 4.863965E-07	 4.429184E-07	 -1.224679E-06	 1.488487E-06	 -8.144837E-07	 4.878622E-07	 4.863965E-07	 4.429184E-07
7.520040E-01	 6.452357E-02	 7.303784E-03	 5.838578E-02	 5.898532E-03	 -6.137787E-03	 2.217382E-03	 9.013084E-07	 8.211448E-07	 5.838692E-02	 5.898007E-03	 -6.137032E-03	 2.217388E-03	 4.506542E-07	 4.105724E-07	 -1.136459E-06	 1.380921E-06	 -7.545530E-07	 4.519239E-07	 4.506542E-07	 4.105724E-07
7.539880E-01	 6.304113E-02	 7.225072E-03	 5.707486E-02	 5.842201E-03	 -5.966271E-03	 2.181472E-03	 8.345140E-07	 7.606737E-07	 5.707591E-02	 5.841713E-03	 -5.965572E-03	 2.181478E-03	 4.172570E-07	 3.803368E-07	 -1.053923E-06	 1.280307E-06	 -6.985592E-07	 4.183491E-07	 4.172570E-07	 3.803368E-07
7.559719E-01	 6.158016E-02	 7.144539E-03	 5.578219E-02	 5.784372E-03	 -5.797976E-03	 2.145167E-03	 7.721394E-07	 7.041813E-07	 5.578316E-02	 5.783919E-03	 -5.797329E-03	 2.145172E-03	 3.860697E-07	 3.520907E-07	 -9.767484E-07	 1.186247E-06	 -6.462750E-07	 3.870011E-07	 3.860697E-07	 3.520907E-07
7.579559E-01	 6.014058E-02	 7.062270E-03	 5.450770E-02	 5.725099E-03	 -5.632878E-03	 2.108507E-03	 7.139275E-07	 6.514375E-07	 5.450860E-02	 5.724679E-03	 -5.632280E-03	 2.108512E-03	 3.569638E-07	 3.257187E-07	 -9.046287E-07	 1.098368E-06	 -5.974842E-07	 3.577501E-07	 3.569638E-07	 3.257187E-07
7.599399E-01	 5.872227E-02	 6.978349E-03	 5.325132E-02	 5.664437E-03	 -5.470951E-03	 2.071532E-03	 6.596340E-07	 6.022233E-07	 5.325215E-02	 5.664047E-03	 -5.470399E-03	 2.071537E-03	 3.298170E-07	 3.011117E-07	 -8.372725E-07	 1.016311E-06	 -5.519819E-07	 3.304729E-07	 3.298170E-07	 3.011117E-07
7.619238E-01	 5.732513E-02	 6.892859E-03	 5.201296E-02	 5.602439E-03	 -5.312171E-03	 2.034279E-03	 6.090271E-07	 5.563311E-07	 5.201374E-02	 5.602078E-03	 -5.311662E-03	 2.034284E-03	 3.045136E-07	 2.781655E-07	 -7.744025E-07	 9.397360E-07	 -5.095730E-07	 3.050523E-07	 3.045136E-07	 2.781655E-07
7.639078E-01	 5.594907E-02	 6.805882E-03	 5.079256E-02	 5.539161E-03	 -5.156512E-03	 1.996787E-03	 5.618867E-07	 5.135635E-07	 5.079328E-02	 5.538826E-03	 -5.156042E-03	 1.996791E-03	 2.809434E-07	 2.567818E-07	 -7.157558E-07	 8.683216E-07	 -4.700729E-07	 2.813773E-07	 2.809434E-07	 2.567818E-07
